Source,Pit,Context/Spit,Low Date,High Data,Type,Number,Weight
PotReportGirton09.doc,1,7,850,1100,THT,1,3
PotReportGirton09.doc,2,2,1800,1900,VIC,5,33
PotReportGirton09.doc,2,3,1800,1900,VIC,1,5
PotReportGirton09.doc,2,4,1200,1900,HED,1,3
PotReportGirton09.doc,2,4,1200,1900,VIC,1,2
PotReportGirton09.doc,3,1,1550,1900,GRE,2,20
PotReportGirton09.doc,3,1,1550,1900,VIC,6,23
PotReportGirton09.doc,3,2,1550,1900,GRE,1,28
PotReportGirton09.doc,3,2,1550,1900,VIC,6,13
PotReportGirton09.doc,3,3,1800,1900,VIC,13,37
PotReportGirton09.doc,3,4,1800,1900,VIC,9,53
PotReportGirton09.doc,3,5,1100,1900,EMW,3,31
PotReportGirton09.doc,3,5,1100,1900,VIC,3,11
PotReportGirton09.doc,3,6,850,1900,SN,3,14
PotReportGirton09.doc,3,6,850,1900,EMW,4,21
PotReportGirton09.doc,3,6,850,1900,DSW,1,4
PotReportGirton09.doc,3,6,850,1900,VIC,2,5
PotReportGirton09.doc,4,2,1800,1900,VIC,2,4
PotReportGirton09.doc,4,4,1100,1200,SHW,1,2
PotReportGirton09.doc,4,6,1100,1200,EMW,2,5
PotReportGirton09.doc,5,1,1800,1900,VIC,1,25
PotReportGirton09.doc,5,2,1550,1900,GRE,1,6
PotReportGirton09.doc,5,2,1550,1900,VIC,1,5
PotReportGirton09.doc,5,3,1800,1900,VIC,2,3
PotReportGirton09.doc,6,1,1550,1900,VIC,3,8
PotReportGirton09.doc,6,2,1800,1900,VIC,3,8
PotReportGirton09.doc,6,3,1800,1900,VIC,1,1
PotReportGirton09.doc,6,4,1680,1900,EST,1,3
PotReportGirton09.doc,6,4,1680,1900,VIC,1,1
PotReportGirton09.doc,6,5,1800,1900,VIC,1,2
PotReportTerringtonStClement05.doc,2,3,1100,1400,Grimston,1,28
PotReportTerringtonStClement05.doc,3,2,1800,1900,Victorian,5,41
PotReportTerringtonStClement05.doc,4,1,950,1750,Thetford,1,1
PotReportTerringtonStClement05.doc,4,1,950,1750,Redware,14,90
PotReportTerringtonStClement05.doc,4,1,950,1750,"Staffordshire
				Slipware",5,6
PotReportTerringtonStClement05.doc,4,2,1550,1780,Redware,15,166
PotReportTerringtonStClement05.doc,4,2,1550,1780,Delft,1,3
PotReportTerringtonStClement05.doc,4,2,1550,1780,"White
				Stoneware",1,3
PotReportTerringtonStClement05.doc,4,3,1200,1780,Grimston,1,2
PotReportTerringtonStClement05.doc,4,3,1200,1780,Redware,27,108
PotReportTerringtonStClement05.doc,4,3,1200,1780,Slipware,1,1
PotReportTerringtonStClement05.doc,4,3,1200,1780,Delft,2,4
PotReportTerringtonStClement05.doc,4,3,1200,1780,"Staffordshire
				Slipware",2,5
PotReportTerringtonStClement05.doc,4,3,1200,1780,"White
				Stoneware",2,3
PotReportTerringtonStClement05.doc,4,4,1200,1750,Grimston,4,34
PotReportTerringtonStClement05.doc,4,4,1200,1750,Cistercian,1,2
PotReportTerringtonStClement05.doc,4,4,1200,1750,"German
				Stoneware",1,9
PotReportTerringtonStClement05.doc,4,4,1200,1750,Redware,11,42
PotReportTerringtonStClement05.doc,4,4,1200,1750,"Staffordshire
				Slipware",3,13
PotReportTerringtonStClement05.doc,4,5,1475,1700,Cistercian,1,4
PotReportTerringtonStClement05.doc,4,5,1475,1700,"German
				Stoneware",1,2
PotReportTerringtonStClement05.doc,4,5,1475,1700,Redware,3,20
PotReportTerringtonStClement05.doc,4,6,1550,1700,Redware,1,4
PotReportTerringtonStClement05.doc,4,7,1200,1700,Grimston,1,12
PotReportTerringtonStClement05.doc,4,7,1200,1700,Redware,1,12
PotReportTerringtonStClement05.doc,4,8,1200,1700,Grimston,1,1
PotReportTerringtonStClement05.doc,4,8,1200,1700,Redware,2,3
PotReportTerringtonStClement05.doc,4,9,1200,1700,Grimston,2,4
PotReportTerringtonStClement05.doc,4,9,1200,1700,Redware,1,3
PotReportTerringtonStClement05.doc,5,1,1200,1700,Grimston,1,5
PotReportTerringtonStClement05.doc,5,1,1200,1700,Redware,4,18
PotReportTerringtonStClement05.doc,5,2,1200,1700,Grimston,1,2
PotReportTerringtonStClement05.doc,5,2,1200,1700,Redware,5,12
PotReportTerringtonStClement05.doc,5,3,1475,1700,Cistercian,1,4
PotReportTerringtonStClement05.doc,5,3,1475,1700,Redware,1,5
PotReportTerringtonStClement05.doc,5,4,1720,1780,"White
				Stoneware",1,1
PotReportTerringtonStClement05.doc,5,5,950,1700,Stamford,1,2
PotReportTerringtonStClement05.doc,5,5,950,1700,Cistercian,1,1
PotReportTerringtonStClement05.doc,5,6,1200,1700,Grimston,1,2
PotReportTerringtonStClement05.doc,5,6,1200,1700,Redware,1,2
PotReportTerringtonStClement05.doc,5,7,1100,1400,Grimston,1,31
PotReportTerringtonStClement05.doc,7,1,1200,1900,Grimston,3,10
PotReportTerringtonStClement05.doc,7,1,1200,1900,Victorian,18,48
PotReportTerringtonStClement05.doc,7,2,1550,1900,Redware,2,24
PotReportTerringtonStClement05.doc,7,2,1550,1900,Victorian,15,59
PotReportTerringtonStClement05.doc,7,3,1200,1900,Grimston,2,4
PotReportTerringtonStClement05.doc,7,3,1200,1900,"German
				Stoneware",1,3
PotReportTerringtonStClement05.doc,7,3,1200,1900,Redware,2,11
PotReportTerringtonStClement05.doc,7,3,1200,1900,Creamware,2,9
PotReportTerringtonStClement05.doc,7,3,1200,1900,Victorian,10,13
PotReportTerringtonStClement05.doc,7,4,1200,1900,Grimston,1,14
PotReportTerringtonStClement05.doc,7,4,1200,1900,"Staffordshire
				Slipware",1,2
PotReportTerringtonStClement05.doc,7,4,1200,1900,Victorian,3,12
PotReportTerringtonStClement05.doc,7,5,950,1900,Thetford,1,25
PotReportTerringtonStClement05.doc,7,5,950,1900,Victorian,2,7
PotReportTerringtonStClement05.doc,7,6,1720,1900,"White
				Stoneware",1,1
PotReportTerringtonStClement05.doc,7,6,1720,1900,Victorian,2,6
PotReportTerringtonStClement05.doc,7,7,1200,1300,Grimston,8,27
PotReportTerringtonStClement05.doc,8,1,1200,1780,Grimston,4,25
PotReportTerringtonStClement05.doc,8,1,1200,1780,Cistercian,1,2
PotReportTerringtonStClement05.doc,8,1,1200,1780,Redware,21,84
PotReportTerringtonStClement05.doc,8,1,1200,1780,"Staffordshire
				Slipware",1,1
PotReportTerringtonStClement05.doc,8,1,1200,1780,"White
				Stoneware",1,2
PotReportTerringtonStClement05.doc,8,2,950,1700,Thetford,1,5
PotReportTerringtonStClement05.doc,8,2,950,1700,Lyveden,1,3
PotReportTerringtonStClement05.doc,8,2,950,1700,Cistercian,1,1
PotReportTerringtonStClement05.doc,8,2,950,1700,Redware,9,43
PotReportTerringtonStClement05.doc,8,2,950,1700,Slipware,1,1
PotReportTerringtonStClement05.doc,8,3,950,1750,Thetford,1,8
PotReportTerringtonStClement05.doc,8,3,950,1750,Grimston,6,37
PotReportTerringtonStClement05.doc,8,3,950,1750,Cistercian,1,1
PotReportTerringtonStClement05.doc,8,3,950,1750,Martincamp,2,7
PotReportTerringtonStClement05.doc,8,3,950,1750,Redware,25,159
PotReportTerringtonStClement05.doc,8,3,950,1750,Slipware,2,6
PotReportTerringtonStClement05.doc,8,3,950,1750,Delft,1,1
PotReportTerringtonStClement05.doc,8,3,950,1750,"Staffordshire
				Slipware",1,2
PotReportTerringtonStClement05.doc,8,4,950,1700,Thetford,1,3
PotReportTerringtonStClement05.doc,8,4,950,1700,Grimston,1,17
PotReportTerringtonStClement05.doc,8,4,950,1700,Martincamp,1,3
PotReportTerringtonStClement05.doc,8,5,950,1400,Thetford,1,5
PotReportTerringtonStClement05.doc,8,5,950,1400,Grimston,6,80
PotReportWrittle12.doc,1,1,1550,1900,GRE,1,5
PotReportWrittle12.doc,1,1,1550,1900,VIC,24,60
PotReportWrittle12.doc,1,2,1550,1900,GRE,1,2
PotReportWrittle12.doc,1,2,1550,1900,SWSG,1,2
PotReportWrittle12.doc,1,2,1550,1900,VIC,35,110
PotReportWrittle12.doc,1,3,1400,1900,LMT,1,3
PotReportWrittle12.doc,1,3,1400,1900,VIC,12,20
PotReportWrittle12.doc,1,4,1800,1900,VIC,7,18
PotReportWrittle12.doc,1,5,1100,1900,Grey,1,4
PotReportWrittle12.doc,1,5,1100,1900,DW,1,4
PotReportWrittle12.doc,1,5,1100,1900,VIC,3,5
PotReportWrittle12.doc,1,6,1400,1900,LMT,1,2
PotReportWrittle12.doc,1,6,1400,1900,GRE,1,2
PotReportWrittle12.doc,1,6,1400,1900,DW,1,3
PotReportWrittle12.doc,1,6,1400,1900,SMW,1,16
PotReportWrittle12.doc,1,6,1400,1900,VIC,4,13
PotReportWrittle12.doc,2,1,1550,1900,GRE,1,12
PotReportWrittle12.doc,2,1,1550,1900,VIC,4,12
PotReportWrittle12.doc,2,2,1700,1900,EST,1,2
PotReportWrittle12.doc,2,2,1700,1900,VIC,4,7
PotReportWrittle12.doc,2,3,1800,1900,VIC,2,7
PotReportWrittle12.doc,2,4,1800,1900,VIC,4,5
PotReportWrittle12.doc,2,5,1800,1900,VIC,1,1
PotReportWrittle12.doc,3,1,1800,1900,VIC,1,1
PotReportWrittle12.doc,3,3,1800,1900,VIC,6,8
PotReportWrittle12.doc,3,4,1800,1900,VIC,3,5
PotReportWrittle12.doc,3,5,1800,1900,VIC,1,7
PotReportWrittle12.doc,3,6,1800,1900,VIC,1,1
PotReportWrittle12.doc,5,1,1550,1600,GRE,1,3
PotReportWrittle12.doc,5,2,1800,1900,VIC,4,9
PotReportWrittle12.doc,5,3,1200,1900,HED,1,20
PotReportWrittle12.doc,5,3,1200,1900,GRE,1,8
PotReportWrittle12.doc,5,3,1200,1900,VIC,8,14
PotReportWrittle12.doc,5,4,1800,1900,VIC,1,4
PotReportWrittle12.doc,6,2,1800,1900,VIC,1,2
PotReportWrittle12.doc,6,3,1800,1900,VIC,3,13
PotReportWrittle12.doc,6,4,1800,1900,VIC,2,2
PotReportWrittle12.doc,7,2,1650,1750,SS,1,63
PotReportWrittle12.doc,7,4,100,400,RB,5,14
PotReportWrittle12.doc,8,2,100,1900,RB,1,8
PotReportWrittle12.doc,8,2,100,1900,EST,1,25
PotReportWrittle12.doc,8,2,100,1900,VIC,2,13
PotReportWrittle12.doc,9,1,1200,1900,HED,1,5
PotReportWrittle12.doc,9,1,1200,1900,VIC,1,1
PotReportWrittle12.doc,9,2,1800,1900,VIC,6,19
PotReportWrittle12.doc,9,3,1750,1900,CP,1,5
PotReportWrittle12.doc,9,3,1750,1900,VIC,4,15
PotReportWrittle12.doc,9,4,1550,1900,GRE,1,4
PotReportWrittle12.doc,9,4,1550,1900,VIC,6,9
PotReportWrittle12.doc,10,1,1800,1900,VIC,4,15
PotReportWrittle12.doc,10,2,1800,1900,VIC,9,10
PotReportWrittle12.doc,10,4,1800,1900,VIC,3,10
PotReportWrittle12.doc,12,2,1800,1900,VIC,1,1
PotReportWrittle12.doc,12,3,1400,1900,LMT,1,5
PotReportWrittle12.doc,12,3,1400,1900,VIC,2,8
PotReportWrittle12.doc,12,4,1400,1600,LMT,4,21
PotReportWrittle12.doc,12,4,1400,1600,GRE,2,13
PotReportSharnbrook09.doc,1,1,900,1900,SN,1,4
PotReportSharnbrook09.doc,1,1,900,1900,VIC,1,8
PotReportSharnbrook09.doc,1,2,1100,1900,SHC,1,6
PotReportSharnbrook09.doc,1,2,1100,1900,CIST,1,2
PotReportSharnbrook09.doc,1,2,1100,1900,WCS,1,4
PotReportSharnbrook09.doc,1,2,1100,1900,VIC,2,3
PotReportSharnbrook09.doc,1,3,1450,1600,LMOx,3,13
PotReportSharnbrook09.doc,1,3,1450,1600,GRE,1,2
PotReportSharnbrook09.doc,1,4,900,1600,SN,1,2
PotReportSharnbrook09.doc,1,4,900,1600,GRE,1,2
PotReportSharnbrook09.doc,2,1,900,1900,SN,1,3
PotReportSharnbrook09.doc,2,1,900,1900,VIC,2,17
PotReportSharnbrook09.doc,2,2,1450,1900,LMOx,1,6
PotReportSharnbrook09.doc,2,2,1450,1900,VIC,12,66
PotReportSharnbrook09.doc,2,3,1800,1900,VIC,1,2
PotReportSharnbrook09.doc,3,1,1100,1900,SHC,1,5
PotReportSharnbrook09.doc,3,1,1100,1900,PT,1,17
PotReportSharnbrook09.doc,3,1,1100,1900,VIC,6,12
PotReportSharnbrook09.doc,3,2,1800,1900,VIC,10,45
PotReportSharnbrook09.doc,3,4,1550,1900,GRE,1,5
PotReportSharnbrook09.doc,3,4,1550,1900,VIC,3,8
PotReportSharnbrook09.doc,3,5,1550,1900,GRE,1,10
PotReportSharnbrook09.doc,3,5,1550,1900,VIC,15,51
PotReportSharnbrook09.doc,3,6,1680,1900,SMW,4,54
PotReportSharnbrook09.doc,3,6,1680,1900,SWSG,4,10
PotReportSharnbrook09.doc,3,6,1680,1900,VIC,36,86
PotReportSharnbrook09.doc,4,1,1550,1900,GRE,1,6
PotReportSharnbrook09.doc,4,1,1550,1900,VIC,1,12
PotReportSharnbrook09.doc,4,2,1680,1900,SMW,1,4
PotReportSharnbrook09.doc,4,2,1680,1900,SWSG,1,1
PotReportSharnbrook09.doc,4,2,1680,1900,VIC,13,33
PotReportSharnbrook09.doc,4,3,1720,1900,SWSG,1,1
PotReportSharnbrook09.doc,4,3,1720,1900,VIC,20,63
PotReportSharnbrook09.doc,4,4,1550,1900,GRE,1,3
PotReportSharnbrook09.doc,4,4,1550,1900,SS,1,17
PotReportSharnbrook09.doc,4,4,1550,1900,SWSG,1,3
PotReportSharnbrook09.doc,4,4,1550,1900,VIC,9,17
PotReportSharnbrook09.doc,4,5,1680,1900,SMW,1,1
PotReportSharnbrook09.doc,4,5,1680,1900,SWSG,1,1
PotReportSharnbrook09.doc,4,5,1680,1900,VIC,5,10
PotReportSharnbrook09.doc,4,6,1680,1750,SMW,1,1
PotReportSharnbrook09.doc,4,6,1680,1750,SWSG,1,1
PotReportSharnbrook09.doc,4,7,1250,1400,PT,1,1
PotReportSharnbrook09.doc,5,2,1800,1900,VIC,3,12
PotReportSharnbrook09.doc,5,3,1800,1900,VIC,14,68
PotReportSharnbrook09.doc,5,4,1720,1900,SWSG,1,1
PotReportSharnbrook09.doc,5,4,1720,1900,VIC,20,56
PotReportSharnbrook09.doc,5,5,1470,1900,CIST,1,1
PotReportSharnbrook09.doc,5,5,1470,1900,SWSG,1,1
PotReportSharnbrook09.doc,5,5,1470,1900,VIC,24,74
PotReportSharnbrook09.doc,5,6,1100,1900,SHC,1,9
PotReportSharnbrook09.doc,5,6,1100,1900,CIST,1,7
PotReportSharnbrook09.doc,5,6,1100,1900,SMW,1,1
PotReportSharnbrook09.doc,5,6,1100,1900,VIC,11,31
PotReportSharnbrook09.doc,6,1,1100,1900,SHC,1,2
PotReportSharnbrook09.doc,6,1,1100,1900,EMW,2,5
PotReportSharnbrook09.doc,6,1,1100,1900,LMOx,2,2
PotReportSharnbrook09.doc,6,1,1100,1900,VIC,27,114
PotReportSharnbrook09.doc,6,2,1100,1900,SHC,2,20
PotReportSharnbrook09.doc,6,2,1100,1900,VIC,28,106
PotReportSharnbrook09.doc,6,3,1100,1900,SHC,1,1
PotReportSharnbrook09.doc,6,3,1100,1900,SMW,1,2
PotReportSharnbrook09.doc,6,3,1100,1900,VIC,18,58
PotReportSharnbrook09.doc,6,4,1100,1900,SHC,6,48
PotReportSharnbrook09.doc,6,4,1100,1900,PT,1,7
PotReportSharnbrook09.doc,6,4,1100,1900,VIC,5,9
PotReportSharnbrook09.doc,6,5,1100,1900,EMW,1,2
PotReportSharnbrook09.doc,6,5,1100,1900,VIC,1,2
PotReportSharnbrook09.doc,7,1,1100,1900,SHC,1,3
PotReportSharnbrook09.doc,7,1,1100,1900,VIC,1,3
PotReportSharnbrook09.doc,7,2,1100,1900,SHC,1,5
PotReportSharnbrook09.doc,7,2,1100,1900,VIC,2,4
PotReportSharnbrook09.doc,7,3,1800,1900,VIC,5,13
PotReportSharnbrook09.doc,7,4,1100,1250,SHC,1,4
PotReportSharnbrook09.doc,7,5,1800,1900,VIC,1,5
PotReportSharnbrook09.doc,7,7,1800,1900,VIC,2,7
PotReportSharnbrook09.doc,8,1,1800,1900,VIC,4,7
PotReportSharnbrook09.doc,8,2,1450,1900,LMOx,1,10
PotReportSharnbrook09.doc,8,2,1450,1900,VIC,54,77
PotReportSharnbrook09.doc,8,3,1470,1900,CIST,1,3
PotReportSharnbrook09.doc,8,3,1470,1900,VIC,14,124
PotReportSharnbrook09.doc,8,4,1680,1900,SMW,2,18
PotReportSharnbrook09.doc,8,4,1680,1900,VIC,33,75
PotReportSharnbrook09.doc,8,5,1650,1900,SS,4,56
PotReportSharnbrook09.doc,8,5,1650,1900,SMW,8,161
PotReportSharnbrook09.doc,8,5,1650,1900,VIC,16,60
PotReportSharnbrook09.doc,9,1,1550,1900,GRE,2,9
PotReportSharnbrook09.doc,9,1,1550,1900,SMW,3,13
PotReportSharnbrook09.doc,9,1,1550,1900,VIC,15,35
PotReportSharnbrook09.doc,9,2,1680,1900,SMW,1,1
PotReportSharnbrook09.doc,9,2,1680,1900,EST,1,6
PotReportSharnbrook09.doc,9,2,1680,1900,SWSG,1,4
PotReportSharnbrook09.doc,9,2,1680,1900,VIC,30,44
PotReportSharnbrook09.doc,9,3,1650,1900,SS,2,8
PotReportSharnbrook09.doc,9,3,1650,1900,SMW,1,15
PotReportSharnbrook09.doc,9,3,1650,1900,SWSG,1,1
PotReportSharnbrook09.doc,9,3,1650,1900,VIC,21,39
PotReportSharnbrook09.doc,9,4,1100,1900,SHC,1,2
PotReportSharnbrook09.doc,9,4,1100,1900,PT,2,5
PotReportSharnbrook09.doc,9,4,1100,1900,SS,5,20
PotReportSharnbrook09.doc,9,4,1100,1900,SMW,1,4
PotReportSharnbrook09.doc,9,4,1100,1900,EST,1,2
PotReportSharnbrook09.doc,9,4,1100,1900,VIC,26,38
PotReportSharnbrook09.doc,10,1,1680,1900,SMW,1,7
PotReportSharnbrook09.doc,10,1,1680,1900,SWSG,1,2
PotReportSharnbrook09.doc,10,1,1680,1900,VIC,22,49
PotReportSharnbrook09.doc,10,2,1470,1900,CIST,1,20
PotReportSharnbrook09.doc,10,2,1470,1900,SMW,1,10
PotReportSharnbrook09.doc,10,2,1470,1900,VIC,12,28
PotReportSharnbrook09.doc,10,3,1400,1900,MP,1,6
PotReportSharnbrook09.doc,10,3,1400,1900,SS,1,5
PotReportSharnbrook09.doc,10,3,1400,1900,VIC,8,13
PotReportSharnbrook09.doc,10,4,1650,1750,SS,3,24
PotReportSharnbrook09.doc,10,4,1650,1750,SMW,1,2
PotReportIsleham11.doc,1,1,1800,1900,VIC,1,2
PotReportIsleham11.doc,1,2,1550,1900,GRE,2,8
PotReportIsleham11.doc,1,2,1550,1900,VIC,8,9
PotReportIsleham11.doc,1,3,100,1900,RB,1,31
PotReportIsleham11.doc,1,3,100,1900,GRE,2,4
PotReportIsleham11.doc,1,3,100,1900,VIC,14,26
PotReportIsleham11.doc,1,4,1550,1900,GRE,8,49
PotReportIsleham11.doc,1,4,1550,1900,VIC,16,33
PotReportIsleham11.doc,1,5,1400,1900,LMT,1,8
PotReportIsleham11.doc,1,5,1400,1900,GRE,6,31
PotReportIsleham11.doc,1,5,1400,1900,HSW,1,9
PotReportIsleham11.doc,1,5,1400,1900,VIC,3,12
PotReportIsleham11.doc,1,6,100,1700,RB,3,9
PotReportIsleham11.doc,1,6,100,1700,CIST,1,2
PotReportIsleham11.doc,1,6,100,1700,GRE,1,1
PotReportIsleham11.doc,1,6,100,1700,HSW,1,3
PotReportIsleham11.doc,1,7,-500,12000,IA,2,14
PotReportIsleham11.doc,1,7,-500,12000,EMW,1,4
PotReportIsleham11.doc,1,8,500,-50,IA,2,10
PotReportIsleham11.doc,2,2,1700,1900,EST,1,1
PotReportIsleham11.doc,2,2,1700,1900,VIC,6,17
PotReportIsleham11.doc,2,3,1700,1900,SMW,1,4
PotReportIsleham11.doc,2,3,1700,1900,VIC,6,24
PotReportIsleham11.doc,2,4,1800,1900,VIC,3,12
PotReportIsleham11.doc,2,5,1550,1900,GRE,1,7
PotReportIsleham11.doc,2,5,1550,1900,VIC,17,37
PotReportIsleham11.doc,3,1,1800,1900,VIC,1,1
PotReportIsleham11.doc,3,2,1550,1900,GRE,5,34
PotReportIsleham11.doc,3,2,1550,1900,SMW,1,1
PotReportIsleham11.doc,3,2,1550,1900,VIC,20,28
PotReportIsleham11.doc,3,3,1550,1900,GRE,6,29
PotReportIsleham11.doc,3,3,1550,1900,HSW,1,1
PotReportIsleham11.doc,3,3,1550,1900,VIC,31,86
PotReportIsleham11.doc,3,4,1550,1900,GRE,1,7
PotReportIsleham11.doc,3,4,1550,1900,VIC,2,2
PotReportIsleham11.doc,3,7,1700,1900,SMW,1,6
PotReportIsleham11.doc,3,7,1700,1900,VIC,4,8
PotReportIsleham11.doc,4,1,1750,1900,CP,3,5
PotReportIsleham11.doc,4,1,1750,1900,VIC,58,151
PotReportIsleham11.doc,4,2,1800,1900,VIC,5,14
PotReportIsleham11.doc,4,3,1550,1900,GRE,1,6
PotReportIsleham11.doc,4,3,1550,1900,TGE,1,1
PotReportIsleham11.doc,4,3,1550,1900,VIC,28,70
PotReportIsleham11.doc,4,4,1550,1900,GRE,2,42
PotReportIsleham11.doc,4,4,1550,1900,SWSG,1,2
PotReportIsleham11.doc,4,4,1550,1900,VIC,9,15
PotReportIsleham11.doc,4,5,1550,1900,GRE,1,35
PotReportIsleham11.doc,4,5,1550,1900,VIC,1,8
PotReportIsleham11.doc,4,6,1800,1900,VIC,2,5
PotReportIsleham11.doc,4,7,1650,1900,SS,2,12
PotReportIsleham11.doc,4,7,1650,1900,VIC,1,2
PotReportIsleham11.doc,5,1,1200,1900,GRIM,1,8
PotReportIsleham11.doc,5,1,1200,1900,GRE,3,12
PotReportIsleham11.doc,5,1,1200,1900,VIC,15,24
PotReportIsleham11.doc,5,2,1550,1900,GRE,2,6
PotReportIsleham11.doc,5,2,1550,1900,VIC,13,48
PotReportIsleham11.doc,5,3,1550,1900,GRE,2,6
PotReportIsleham11.doc,5,3,1550,1900,DW,1,1
PotReportIsleham11.doc,5,3,1550,1900,WCS,1,5
PotReportIsleham11.doc,5,3,1550,1900,SS,1,2
PotReportIsleham11.doc,5,3,1550,1900,VIC,14,41
PotReportIsleham11.doc,5,4,1550,1900,GRE,1,10
PotReportIsleham11.doc,5,4,1550,1900,VIC,13,20
PotReportIsleham11.doc,5,5,1550,1900,GRE,1,4
PotReportIsleham11.doc,5,5,1550,1900,VIC,8,12
PotReportIsleham11.doc,5,6,1550,1900,GRE,2,6
PotReportIsleham11.doc,5,6,1550,1900,EST,2,14
PotReportIsleham11.doc,5,6,1550,1900,VIC,2,2
PotReportIsleham11.doc,6,1,1400,1900,LMT,1,3
PotReportIsleham11.doc,6,1,1400,1900,GRE,2,4
PotReportIsleham11.doc,6,1,1400,1900,VIC,3,5
PotReportIsleham11.doc,6,2,1100,1900,EMW,1,4
PotReportIsleham11.doc,6,2,1100,1900,GRE,7,65
PotReportIsleham11.doc,6,2,1100,1900,HSW,1,7
PotReportIsleham11.doc,6,2,1100,1900,EST,1,3
PotReportIsleham11.doc,6,2,1100,1900,VIC,13,19
PotReportIsleham11.doc,6,3,900,1900,THT,1,7
PotReportIsleham11.doc,6,3,900,1900,VIC,3,5
PotReportIsleham11.doc,7,1,1550,1900,GRE,1,18
PotReportIsleham11.doc,7,1,1550,1900,VIC,1,1
PotReportIsleham11.doc,7,2,1550,1900,GRE,1,5
PotReportIsleham11.doc,7,2,1550,1900,DW,1,6
PotReportIsleham11.doc,7,2,1550,1900,VIC,7,7
PotReportIsleham11.doc,7,4,1100,1900,EMW,1,3
PotReportIsleham11.doc,7,4,1100,1900,GRE,4,38
PotReportIsleham11.doc,7,4,1100,1900,VIC,6,9
PotReportIsleham11.doc,7,5,1550,1900,GRE,1,7
PotReportIsleham11.doc,7,5,1550,1900,SWSG,1,2
PotReportIsleham11.doc,7,5,1550,1900,VIC,20,32
PotReportIsleham11.doc,7,6,1100,1900,EMW,1,1
PotReportIsleham11.doc,7,6,1100,1900,GRE,2,19
PotReportIsleham11.doc,7,6,1100,1900,SWSG,1,2
PotReportIsleham11.doc,8,1,1800,1900,VIC,3,40
PotReportIsleham11.doc,8,2,1550,1900,GRE,1,6
PotReportIsleham11.doc,8,2,1550,1900,VIC,1,2
PotReportIsleham11.doc,8,3,1700,1800,EST,1,2
PotReportIsleham11.doc,9,1,1600,1900,HSW,1,14
PotReportIsleham11.doc,9,1,1600,1900,SWSG,1,1
PotReportIsleham11.doc,9,1,1600,1900,VIC,5,5
PotReportIsleham11.doc,9,2,1550,1900,GRE,1,8
PotReportIsleham11.doc,9,2,1550,1900,SS,1,2
PotReportIsleham11.doc,9,2,1550,1900,VIC,17,22
PotReportIsleham11.doc,9,3,1100,1900,EMW,3,11
PotReportIsleham11.doc,9,3,1100,1900,GS,1,6
PotReportIsleham11.doc,9,3,1100,1900,GRE,7,38
PotReportIsleham11.doc,9,3,1100,1900,VIC,51,130
PotReportIsleham11.doc,9,5,1550,1900,GRE,1,13
PotReportIsleham11.doc,9,5,1550,1900,VIC,1,12
PotReportIsleham11.doc,11,1&2,1100,1200,EMW,2,20
PotReportIsleham11.doc,12,3,1100,1350,EMW,2,8
PotReportIsleham11.doc,12,3,1100,1350,HED,1,4
PotReportIsleham11.doc,12,4,1100,1200,EMW,2,6
PotReportIsleham11.doc,13,1,1100,1200,EMW,2,7
PotReportCoddenham07.doc,1,1,1800,1900,VIC,10,24
PotReportCoddenham07.doc,1,2,1550,1900,GRE,2,90
PotReportCoddenham07.doc,1,2,1550,1900,VIC,27,190
PotReportCoddenham07.doc,1,4,1800,1900,VIC,39,163
PotReportCoddenham07.doc,1,5,1550,1900,GRE,1,19
PotReportCoddenham07.doc,1,5,1550,1900,VIC,19,57
PotReportCoddenham07.doc,1,6,1550,1900,GRE,1,4
PotReportCoddenham07.doc,1,6,1550,1900,VIC,13,34
PotReportCoddenham07.doc,1,7,1550,1900,GRE,1,29
PotReportCoddenham07.doc,1,7,1550,1900,VIC,2,8
PotReportCoddenham07.doc,1,8,1550,1900,GRE,1,2
PotReportCoddenham07.doc,1,8,1550,1900,SMW,1,4
PotReportCoddenham07.doc,1,8,1550,1900,VIC,15,56
PotReportCoddenham07.doc,1,9,450,1900,EMS,1,9
PotReportCoddenham07.doc,1,9,450,1900,GRE,1,1
PotReportCoddenham07.doc,1,9,450,1900,VIC,8,12
PotReportCoddenham07.doc,1,10,1100,1900,EMW,1,3
PotReportCoddenham07.doc,1,10,1100,1900,GRE,1,4
PotReportCoddenham07.doc,1,10,1100,1900,VIC,3,10
PotReportCoddenham07.doc,2,1,1800,1900,VIC,4,7
PotReportCoddenham07.doc,2,2,1680,1900,ES,1,1
PotReportCoddenham07.doc,2,2,1680,1900,VIC,21,40
PotReportCoddenham07.doc,2,3,1550,1900,GRE,1,4
PotReportCoddenham07.doc,2,3,1550,1900,VIC,28,75
PotReportCoddenham07.doc,2,4,1100,1900,EMW,1,4
PotReportCoddenham07.doc,2,4,1100,1900,GRE,1,1
PotReportCoddenham07.doc,2,4,1100,1900,VIC,22,61
PotReportCoddenham07.doc,2,5,1550,1900,GRE,1,2
PotReportCoddenham07.doc,2,5,1550,1900,VIC,15,145
PotReportCoddenham07.doc,2,6,850,1900,THET,4,17
PotReportCoddenham07.doc,2,6,850,1900,EMW,1,6
PotReportCoddenham07.doc,2,6,850,1900,GRE,6,46
PotReportCoddenham07.doc,2,6,850,1900,VIC,13,41
PotReportCoddenham07.doc,2,7,850,1600,THET,3,4
PotReportCoddenham07.doc,2,7,850,1600,GRE,6,53
